Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day of Week,Trip Duration (minutes)
204,City,27,Trip completed,2016-07-11 06:04:00,2016-07-11 06:44:00,6,Monday,40.0
632,Airport,27,Trip completed,2016-07-11 12:20:00,2016-07-11 13:10:00,12,Monday,50.0
763,City,27,Trip completed,2016-07-11 16:19:00,2016-07-11 17:25:00,16,Monday,66.0
1786,Airport,27,Trip completed,2016-07-12 09:03:00,2016-07-12 09:58:00,9,Tuesday,55.0
1968,City,27,Trip completed,2016-07-12 12:10:00,2016-07-12 12:49:00,12,Tuesday,39.0
2088,Airport,27,Trip completed,2016-07-12 15:51:00,2016-07-12 17:02:00,15,Tuesday,71.0
2473,Airport,27,Trip completed,2016-07-12 20:43:00,2016-07-12 21:20:00,20,Tuesday,37.0
2869,Airport,27,Trip completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,Wednesday,36.96666666666667
3742,Airport,27,Trip completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,Wednesday,23.7
4440,Airport,27,Trip completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,Thursday,34.11666666666667
5234,City,27,Trip completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,Thursday,42.833333333333336
6354,Airport,27,Trip completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,Friday,36.15
6638,City,27,Trip completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,Friday,74.13333333333334
84,City,28,Trip completed,2016-07-11 04:50:00,2016-07-11 05:26:00,4,Monday,36.0
1199,City,28,Trip completed,2016-07-11 21:17:00,2016-07-11 21:53:00,21,Monday,36.0
1676,Airport,28,Trip completed,2016-07-12 07:44:00,2016-07-12 08:40:00,7,Tuesday,56.0
2774,City,28,Trip completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,Wednesday,40.266666666666666
3220,Airport,28,Trip completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,Wednesday,32.96666666666667
3718,Airport,28,Trip completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,Wednesday,50.95
4904,Airport,28,Trip completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,Thursday,56.43333333333333
6527,Airport,28,Trip completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,Friday,59.46666666666667
6710,City,28,Trip completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,Friday,69.6
1584,Airport,29,Trip completed,2016-07-12 06:26:00,2016-07-12 07:18:00,6,Tuesday,52.0
1966,Airport,29,Trip completed,2016-07-12 12:05:00,2016-07-12 13:12:00,12,Tuesday,67.0
2827,City,29,Trip completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,Wednesday,59.85
2945,Airport,29,Trip completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,Wednesday,53.86666666666667
3365,City,29,Trip completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,Wednesday,64.61666666666666
3548,Airport,29,Trip completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,Wednesday,64.66666666666667
3753,City,29,Trip completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,Wednesday,72.4
4569,Airport,29,Trip completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,Thursday,61.36666666666667
6309,Airport,29,Trip completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,Friday,72.45
6437,City,29,Trip completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,Friday,32.666666666666664
517,Airport,30,Trip completed,2016-07-11 09:45:00,2016-07-11 10:24:00,9,Monday,39.0
1406,Airport,30,Trip completed,2016-07-12 03:02:00,2016-07-12 03:55:00,3,Tuesday,53.0
1643,Airport,30,Trip completed,2016-07-12 07:18:00,2016-07-12 08:10:00,7,Tuesday,52.0
2108,Airport,30,Trip completed,2016-07-12 16:14:00,2016-07-12 16:48:00,16,Tuesday,34.0
2647,City,30,Trip completed,2016-07-12 22:46:00,2016-07-12 23:18:00,22,Tuesday,32.0
3129,City,30,Trip completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,Wednesday,59.88333333333333
3738,Airport,30,Trip completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,Wednesday,39.11666666666667
4422,Airport,30,Trip completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,Thursday,59.916666666666664
4790,City,30,Trip completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,Thursday,72.25
5496,City,30,Trip completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,Friday,34.18333333333333
6484,Airport,30,Trip completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,Friday,41.6
6731,Airport,30,Trip completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,Friday,48.0
629,Airport,31,Trip completed,2016-07-11 12:14:00,2016-07-11 13:00:00,12,Monday,46.0
745,Airport,31,Trip completed,2016-07-11 15:48:00,2016-07-11 16:45:00,15,Monday,57.0
1064,City,31,Trip completed,2016-07-11 19:53:00,2016-07-11 20:31:00,19,Monday,38.0
1886,Airport,31,Trip completed,2016-07-12 10:10:00,2016-07-12 10:35:00,10,Tuesday,25.0
5608,Airport,31,Trip completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,Friday,48.96666666666667
5877,City,31,Trip completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,Friday,30.7
6100,Airport,31,Trip completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,Friday,56.666666666666664
6659,Airport,31,Trip completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,Friday,52.083333333333336
2162,Airport,32,Trip completed,2016-07-12 17:34:00,2016-07-12 18:33:00,17,Tuesday,59.0
3294,Airport,32,Trip completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,Wednesday,50.5
3686,City,32,Trip completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,Wednesday,61.05
4784,City,32,Trip completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,Thursday,33.15
5896,City,32,Trip completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,Friday,45.5
6190,City,32,Trip completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,Friday,44.28333333333333
6551,City,32,Trip completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,Friday,74.33333333333333
145,City,33,Trip completed,2016-07-11 05:32:00,2016-07-11 06:37:00,5,Monday,65.0
735,City,33,Trip completed,2016-07-11 15:27:00,2016-07-11 16:32:00,15,Monday,65.0
918,Airport,33,Trip completed,2016-07-11 18:22:00,2016-07-11 19:04:00,18,Monday,42.0
1478,City,33,Trip completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5,Tuesday,57.0
1957,City,33,Trip completed,2016-07-12 11:45:00,2016-07-12 12:55:00,11,Tuesday,70.0
3097,City,33,Trip completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,Wednesday,57.38333333333333
3981,Airport,33,Trip completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,Wednesday,24.716666666666665
4175,City,33,Trip completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,Thursday,64.15
6237,City,33,Trip completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,Friday,58.86666666666667
738,City,34,Trip completed,2016-07-11 15:30:00,2016-07-11 16:44:00,15,Monday,74.0
2731,City,34,Trip completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,Wednesday,38.13333333333333
2863,Airport,34,Trip completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,Wednesday,35.95
3528,Airport,34,Trip completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,Wednesday,26.416666666666668
4653,City,34,Trip completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,Thursday,56.583333333333336
5042,City,34,Trip completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,Thursday,43.85
360,Airport,35,Trip completed,2016-07-11 08:02:00,2016-07-11 09:05:00,8,Monday,63.0
771,Airport,35,Trip completed,2016-07-11 16:19:00,2016-07-11 17:34:00,16,Monday,75.0
1274,City,35,Trip completed,2016-07-11 22:01:00,2016-07-11 23:21:00,22,Monday,80.0
1501,City,35,Trip completed,2016-07-12 05:41:00,2016-07-12 06:47:00,5,Tuesday,66.0
1972,City,35,Trip completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,Tuesday,21.0
2871,City,35,Trip completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,Wednesday,67.0
3395,City,35,Trip completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,Wednesday,40.2
3572,City,35,Trip completed,2016-07-13 18:25:52,2016-07-13 19:31:28,18,Wednesday,65.6
4118,Airport,35,Trip completed,2016-07-14 04:28:35,2016-07-14 05:26:48,4,Thursday,58.21666666666667
4739,City,35,Trip completed,2016-07-14 14:52:43,2016-07-14 15:37:25,14,Thursday,44.7
6556,City,35,Trip completed,2016-07-15 21:09:57,2016-07-15 21:38:06,21,Friday,28.15
6677,Airport,35,Trip completed,2016-07-15 22:29:56,2016-07-15 23:22:48,22,Friday,52.86666666666667
1104,Airport,36,Trip completed,2016-07-11 20:17:00,2016-07-11 21:20:00,20,Monday,63.0
1596,Airport,36,Trip completed,2016-07-12 06:39:00,2016-07-12 07:30:00,6,Tuesday,51.0
1835,Airport,36,Trip completed,2016-07-12 09:35:00,2016-07-12 10:30:00,9,Tuesday,55.0
2110,Airport,36,Trip completed,2016-07-12 16:19:00,2016-07-12 17:12:00,16,Tuesday,53.0
2759,Airport,36,Trip completed,2016-07-13 03:50:03,2016-07-13 04:33:15,3,Wednesday,43.2
3010,Airport,36,Trip completed,2016-07-13 07:26:03,2016-07-13 08:40:52,7,Wednesday,74.81666666666666
3403,City,36,Trip completed,2016-07-13 15:16:52,2016-07-13 15:45:52,15,Wednesday,29.0
3856,Airport,36,Trip completed,2016-07-13 21:34:21,2016-07-13 22:26:18,21,Wednesday,51.95
4472,City,36,Trip completed,2016-07-14 08:39:44,2016-07-14 09:55:40,8,Thursday,75.93333333333334
5199,City,36,Trip completed,2016-07-14 20:50:52,2016-07-14 21:57:39,20,Thursday,66.78333333333333
5612,City,36,Trip completed,2016-07-15 06:15:54,2016-07-15 07:17:47,6,Friday,61.88333333333333
6614,Airport,36,Trip completed,2016-07-15 21:40:39,2016-07-15 22:56:08,21,Friday,75.48333333333333
191,Airport,37,Trip completed,2016-07-11 05:55:00,2016-07-11 06:45:00,5,Monday,50.0
333,City,37,Trip completed,2016-07-11 07:43:00,2016-07-11 08:53:00,7,Monday,70.0
488,Airport,37,Trip completed,2016-07-11 09:35:00,2016-07-11 10:20:00,9,Monday,45.0
1780,City,37,Trip completed,2016-07-12 08:58:00,2016-07-12 09:45:00,8,Tuesday,47.0
2235,Airport,37,Trip completed,2016-07-12 18:12:00,2016-07-12 19:14:00,18,Tuesday,62.0
2516,City,37,Trip completed,2016-07-12 21:05:00,2016-07-12 22:18:00,21,Tuesday,73.0
4209,City,37,Trip completed,2016-07-14 05:37:01,2016-07-14 06:42:12,5,Thursday,65.18333333333334
4726,City,37,Trip completed,2016-07-14 13:52:52,2016-07-14 15:04:54,13,Thursday,72.03333333333333
5088,Airport,37,Trip completed,2016-07-14 19:52:54,2016-07-14 21:06:33,19,Thursday,73.65
5352,Airport,37,Trip completed,2016-07-14 23:01:45,2016-07-14 23:45:53,23,Thursday,44.13333333333333
6024,Airport,37,Trip completed,2016-07-15 12:43:09,2016-07-15 13:55:27,12,Friday,72.3
6196,Airport,37,Trip completed,2016-07-15 17:19:56,2016-07-15 18:03:53,17,Friday,43.95
6297,City,37,Trip completed,2016-07-15 18:21:09,2016-07-15 18:57:24,18,Friday,36.25
125,City,38,Trip completed,2016-07-11 05:12:00,2016-07-11 06:17:00,5,Monday,65.0
1611,City,38,Trip completed,2016-07-12 06:49:00,2016-07-12 07:44:00,6,Tuesday,55.0
1814,City,38,Trip completed,2016-07-12 09:19:00,2016-07-12 09:59:00,9,Tuesday,40.0
3088,City,38,Trip completed,2016-07-13 08:12:39,2016-07-13 09:01:02,8,Wednesday,48.38333333333333
3384,Airport,38,Trip completed,2016-07-13 14:40:53,2016-07-13 15:34:26,14,Wednesday,53.55
4218,Airport,38,Trip completed,2016-07-14 05:38:17,2016-07-14 06:24:48,5,Thursday,46.516666666666666
5757,City,38,Trip completed,2016-07-15 08:12:21,2016-07-15 09:17:55,8,Friday,65.56666666666666
5958,Airport,38,Trip completed,2016-07-15 10:48:38,2016-07-15 11:49:20,10,Friday,60.7
6314,City,38,Trip completed,2016-07-15 18:31:06,2016-07-15 19:30:28,18,Friday,59.36666666666667
249,City,39,Trip completed,2016-07-11 06:31:00,2016-07-11 07:14:00,6,Monday,43.0
728,City,39,Trip completed,2016-07-11 15:05:00,2016-07-11 16:09:00,15,Monday,64.0
3042,City,39,Trip completed,2016-07-13 07:38:51,2016-07-13 08:32:47,7,Wednesday,53.93333333333333
3620,City,39,Trip completed,2016-07-13 18:54:52,2016-07-13 20:08:38,18,Wednesday,73.76666666666667
4276,City,39,Trip completed,2016-07-14 06:22:04,2016-07-14 07:23:02,6,Thursday,60.96666666666667
4735,City,39,Trip completed,2016-07-14 14:43:10,2016-07-14 15:51:37,14,Thursday,68.45
1353,Airport,40,Trip completed,2016-07-11 23:51:00,2016-07-12 00:34:00,23,Monday,43.0
1568,City,40,Trip completed,2016-07-12 06:18:00,2016-07-12 06:52:00,6,Tuesday,34.0
2465,City,40,Trip completed,2016-07-12 20:38:00,2016-07-12 21:37:00,20,Tuesday,59.0
3688,City,40,Trip completed,2016-07-13 19:39:52,2016-07-13 20:40:51,19,Wednesday,60.983333333333334
4727,City,40,Trip completed,2016-07-14 14:06:18,2016-07-14 15:02:55,14,Thursday,56.61666666666667
5348,City,40,Trip completed,2016-07-14 22:50:55,2016-07-14 23:45:17,22,Thursday,54.36666666666667
6537,Airport,40,Trip completed,2016-07-15 20:52:18,2016-07-15 22:03:09,20,Friday,70.85
1941,Airport,41,Trip completed,2016-07-12 11:29:00,2016-07-12 12:09:00,11,Tuesday,40.0
3766,Airport,41,Trip completed,2016-07-13 20:33:01,2016-07-13 21:24:23,20,Wednesday,51.36666666666667
4243,Airport,41,Trip completed,2016-07-14 06:02:47,2016-07-14 06:37:57,6,Thursday,35.166666666666664
4717,Airport,41,Trip completed,2016-07-14 13:42:45,2016-07-14 14:36:58,13,Thursday,54.21666666666667
5682,City,41,Trip completed,2016-07-15 07:16:19,2016-07-15 08:24:55,7,Friday,68.6
6343,City,41,Trip completed,2016-07-15 18:44:07,2016-07-15 19:21:59,18,Friday,37.86666666666667
6726,Airport,41,Trip completed,2016-07-15 23:22:28,2016-07-16 00:12:03,23,Friday,49.583333333333336
238,City,42,Trip completed,2016-07-11 06:27:00,2016-07-11 07:15:00,6,Monday,48.0
2624,City,42,Trip completed,2016-07-12 22:16:00,2016-07-12 23:17:00,22,Tuesday,61.0
2787,City,42,Trip completed,2016-07-13 04:54:46,2016-07-13 05:29:11,4,Wednesday,34.416666666666664
3992,City,42,Trip completed,2016-07-13 23:24:52,2016-07-14 00:04:39,23,Wednesday,39.78333333333333
4974,City,42,Trip completed,2016-07-14 18:44:58,2016-07-14 19:16:18,18,Thursday,31.333333333333332
5478,Airport,42,Trip completed,2016-07-15 04:43:40,2016-07-15 05:44:45,4,Friday,61.083333333333336
5641,City,42,Trip completed,2016-07-15 06:46:40,2016-07-15 07:16:35,6,Friday,29.916666666666668
128,City,43,Trip completed,2016-07-11 05:12:00,2016-07-11 05:48:00,5,Monday,36.0
627,City,43,Trip completed,2016-07-11 12:12:00,2016-07-11 13:10:00,12,Monday,58.0
1766,Airport,43,Trip completed,2016-07-12 08:45:00,2016-07-12 09:52:00,8,Tuesday,67.0
2089,City,43,Trip completed,2016-07-12 15:49:00,2016-07-12 16:32:00,15,Tuesday,43.0
3565,City,43,Trip completed,2016-07-13 18:13:10,2016-07-13 18:50:29,18,Wednesday,37.31666666666667
3954,Airport,43,Trip completed,2016-07-13 22:43:45,2016-07-14 00:03:31,22,Wednesday,79.76666666666667
4204,City,43,Trip completed,2016-07-14 05:36:10,2016-07-14 06:23:14,5,Thursday,47.06666666666667
4651,City,43,Trip completed,2016-07-14 11:54:26,2016-07-14 12:47:18,11,Thursday,52.86666666666667
5814,City,43,Trip completed,2016-07-15 08:43:57,2016-07-15 09:55:23,8,Friday,71.43333333333334
6062,City,43,Trip completed,2016-07-15 13:48:40,2016-07-15 14:51:36,13,Friday,62.93333333333333
118,Airport,44,Trip completed,2016-07-11 05:11:00,2016-07-11 05:52:00,5,Monday,41.0
339,Airport,44,Trip completed,2016-07-11 07:49:00,2016-07-11 08:45:00,7,Monday,56.0
766,City,44,Trip completed,2016-07-11 16:23:00,2016-07-11 17:27:00,16,Monday,64.0
1133,Airport,44,Trip completed,2016-07-11 20:27:00,2016-07-11 21:31:00,20,Monday,64.0
2458,City,44,Trip completed,2016-07-12 20:33:00,2016-07-12 21:33:00,20,Tuesday,60.0
3060,Airport,44,Trip completed,2016-07-13 07:56:53,2016-07-13 09:12:13,7,Wednesday,75.33333333333333
3653,City,44,Trip completed,2016-07-13 19:18:27,2016-07-13 19:51:00,19,Wednesday,32.55
4321,City,44,Trip completed,2016-07-14 06:56:17,2016-07-14 07:47:58,6,Thursday,51.68333333333333
5672,Airport,44,Trip completed,2016-07-15 07:07:07,2016-07-15 07:59:21,7,Friday,52.233333333333334
1698,City,45,Trip completed,2016-07-12 07:56:00,2016-07-12 08:56:00,7,Tuesday,60.0
2098,City,45,Trip completed,2016-07-12 16:12:00,2016-07-12 16:42:00,16,Tuesday,30.0
2733,City,45,Trip completed,2016-07-13 02:37:50,2016-07-13 03:45:00,2,Wednesday,67.16666666666667
2917,Airport,45,Trip completed,2016-07-13 06:21:57,2016-07-13 06:53:54,6,Wednesday,31.95
3151,Airport,45,Trip completed,2016-07-13 09:00:37,2016-07-13 09:38:31,9,Wednesday,37.9
3358,City,45,Trip completed,2016-07-13 13:30:22,2016-07-13 14:38:35,13,Wednesday,68.21666666666667
5435,City,45,Trip completed,2016-07-15 02:52:10,2016-07-15 03:43:43,2,Friday,51.55
5717,Airport,45,Trip completed,2016-07-15 07:41:01,2016-07-15 08:24:01,7,Friday,43.0
635,Airport,46,Trip completed,2016-07-11 12:25:00,2016-07-11 13:29:00,12,Monday,64.0
1275,Airport,46,Trip completed,2016-07-11 22:05:00,2016-07-11 23:02:00,22,Monday,57.0
1562,Airport,46,Trip completed,2016-07-12 06:16:00,2016-07-12 07:15:00,6,Tuesday,59.0
2908,Airport,46,Trip completed,2016-07-13 06:14:46,2016-07-13 07:17:20,6,Wednesday,62.56666666666667
3414,City,46,Trip completed,2016-07-13 15:28:23,2016-07-13 16:44:23,15,Wednesday,76.0
3638,Airport,46,Trip completed,2016-07-13 19:09:50,2016-07-13 19:58:45,19,Wednesday,48.916666666666664
5132,Airport,46,Trip completed,2016-07-14 20:11:42,2016-07-14 20:40:50,20,Thursday,29.133333333333333
5422,City,46,Trip completed,2016-07-15 02:09:09,2016-07-15 03:09:26,2,Friday,60.28333333333333
5724,City,46,Trip completed,2016-07-15 07:40:09,2016-07-15 08:48:45,7,Friday,68.6
6026,Airport,46,Trip completed,2016-07-15 12:50:41,2016-07-15 13:35:03,12,Friday,44.36666666666667
6416,City,46,Trip completed,2016-07-15 19:42:15,2016-07-15 20:27:36,19,Friday,45.35
995,Airport,47,Trip completed,2016-07-11 19:11:00,2016-07-11 19:33:00,19,Monday,22.0
1771,City,47,Trip completed,2016-07-12 08:56:00,2016-07-12 09:27:00,8,Tuesday,31.0
2729,Airport,47,Trip completed,2016-07-13 02:36:56,2016-07-13 03:03:11,2,Wednesday,26.25
3416,City,47,Trip completed,2016-07-13 15:31:59,2016-07-13 16:06:48,15,Wednesday,34.81666666666667
4286,City,47,Trip completed,2016-07-14 06:35:07,2016-07-14 07:35:54,6,Thursday,60.78333333333333
5012,Airport,47,Trip completed,2016-07-14 18:59:54,2016-07-14 20:05:50,18,Thursday,65.93333333333334
6761,Airport,47,Trip completed,2016-07-15 00:05:00,2016-07-15 00:47:06,0,Friday,42.1
5638,City,47,Trip completed,2016-07-15 06:40:51,2016-07-15 07:18:48,6,Friday,37.95
6191,Airport,47,Trip completed,2016-07-15 17:17:50,2016-07-15 18:16:35,17,Friday,58.75
443,City,48,Trip completed,2016-07-11 09:05:00,2016-07-11 09:45:00,9,Monday,40.0
1299,City,48,Trip completed,2016-07-11 22:22:00,2016-07-11 23:06:00,22,Monday,44.0
1637,Airport,48,Trip completed,2016-07-12 07:09:00,2016-07-12 08:15:00,7,Tuesday,66.0
2099,Airport,48,Trip completed,2016-07-12 16:03:00,2016-07-12 17:16:00,16,Tuesday,73.0
2349,Airport,48,Trip completed,2016-07-12 19:22:00,2016-07-12 20:07:00,19,Tuesday,45.0
3081,City,48,Trip completed,2016-07-13 08:10:39,2016-07-13 08:47:52,8,Wednesday,37.21666666666667
3555,Airport,48,Trip completed,2016-07-13 18:08:02,2016-07-13 19:07:06,18,Wednesday,59.06666666666667
3798,City,48,Trip completed,2016-07-13 20:55:06,2016-07-13 21:41:49,20,Wednesday,46.71666666666667
3982,Airport,48,Trip completed,2016-07-13 23:16:52,2016-07-14 00:34:05,23,Wednesday,77.21666666666667
4082,Airport,48,Trip completed,2016-07-14 02:37:56,2016-07-14 03:23:21,2,Thursday,45.416666666666664
4672,City,48,Trip completed,2016-07-14 12:36:18,2016-07-14 13:47:19,12,Thursday,71.01666666666667
4937,City,48,Trip completed,2016-07-14 18:22:21,2016-07-14 19:14:54,18,Thursday,52.55
5594,Airport,48,Trip completed,2016-07-15 06:05:47,2016-07-15 07:02:34,6,Friday,56.78333333333333
540,City,49,Trip completed,2016-07-11 09:56:00,2016-07-11 10:52:00,9,Monday,56.0
1533,City,49,Trip completed,2016-07-12 05:56:00,2016-07-12 06:32:00,5,Tuesday,36.0
2359,City,49,Trip completed,2016-07-12 19:31:00,2016-07-12 20:28:00,19,Tuesday,57.0
2603,City,49,Trip completed,2016-07-12 22:00:00,2016-07-12 22:51:00,22,Tuesday,51.0
2965,Airport,49,Trip completed,2016-07-13 06:56:35,2016-07-13 07:25:58,6,Wednesday,29.383333333333333
4002,City,49,Trip completed,2016-07-13 23:39:25,2016-07-14 00:50:46,23,Wednesday,71.35
4364,Airport,49,Trip completed,2016-07-14 07:26:46,2016-07-14 08:07:07,7,Thursday,40.35
4614,Airport,49,Trip completed,2016-07-14 10:51:16,2016-07-14 11:28:51,10,Thursday,37.583333333333336
5235,Airport,49,Trip completed,2016-07-14 21:08:55,2016-07-14 22:00:26,21,Thursday,51.516666666666666
5979,Airport,49,Trip completed,2016-07-15 11:35:28,2016-07-15 12:11:05,11,Friday,35.61666666666667
6145,Airport,49,Trip completed,2016-07-15 16:08:41,2016-07-15 17:20:36,16,Friday,71.91666666666667
6363,Airport,49,Trip completed,2016-07-15 19:07:09,2016-07-15 19:46:41,19,Friday,39.53333333333333
2481,City,50,Trip completed,2016-07-12 20:40:00,2016-07-12 21:37:00,20,Tuesday,57.0
3328,Airport,50,Trip completed,2016-07-13 12:28:51,2016-07-13 13:10:08,12,Wednesday,41.28333333333333
3908,Airport,50,Trip completed,2016-07-13 22:07:15,2016-07-13 23:15:39,22,Wednesday,68.4
4416,City,50,Trip completed,2016-07-14 08:12:46,2016-07-14 09:08:19,8,Thursday,55.55
4966,Airport,50,Trip completed,2016-07-14 18:35:40,2016-07-14 19:19:51,18,Thursday,44.18333333333333
5243,City,50,Trip completed,2016-07-14 21:12:10,2016-07-14 22:15:12,21,Thursday,63.03333333333333
5697,City,50,Trip completed,2016-07-15 07:32:38,2016-07-15 08:12:26,7,Friday,39.8
5864,Airport,50,Trip completed,2016-07-15 09:22:59,2016-07-15 10:18:31,9,Friday,55.53333333333333
6530,Airport,50,Trip completed,2016-07-15 20:51:59,2016-07-15 21:30:57,20,Friday,38.96666666666667
686,City,51,Trip completed,2016-07-11 13:44:00,2016-07-11 14:30:00,13,Monday,46.0
777,Airport,51,Trip completed,2016-07-11 16:41:00,2016-07-11 17:32:00,16,Monday,51.0
1455,Airport,51,Trip completed,2016-07-12 04:56:00,2016-07-12 05:27:00,4,Tuesday,31.0
1906,Airport,51,Trip completed,2016-07-12 10:38:00,2016-07-12 11:22:00,10,Tuesday,44.0
